Date,Interval,Name,Open,High,Low,Close,Volume,Circuit
1994-11-03,D,Bharat Heavy Electricals Ord Shs,12.333339,12.333339,12.333339,12.333339,10499.994837,1
1994-11-11,D,Bharat Heavy Electricals Ord Shs,11.666672,11.666672,11.333339,11.333339,8999.995574,0
1994-11-25,D,Bharat Heavy Electricals Ord Shs,11.666672,11.666672,11.666672,11.666672,14999.992624,1
1994-11-29,D,Bharat Heavy Electricals Ord Shs,11.833339,11.833339,11.733339,11.733339,17999.991149,0
1994-12-01,D,Bharat Heavy Electricals Ord Shs,12.166673,12.166673,12.166673,12.166673,7499.996312,1
1994-12-13,D,Bharat Heavy Electricals Ord Shs,10.266672,10.266672,10.266672,10.266672,2999.998525,1
1994-12-15,D,Bharat Heavy Electricals Ord Shs,10.000005,10.666672,10.000005,10.666672,14999.992624,0
1994-12-19,D,Bharat Heavy Electricals Ord Shs,10.000005,10.666672,10.000005,10.333338,86999.957219,0
1994-12-20,D,Bharat Heavy Electricals Ord Shs,10.500005,10.500005,10.500005,10.500005,1499.999262,1
1994-12-23,D,Bharat Heavy Electricals Ord Shs,11.500006,11.500006,11.500006,11.500006,2999.998525,1
1994-12-26,D,Bharat Heavy Electricals Ord Shs,10.400005,10.400005,10.400005,10.400005,1499.999262,1
1995-01-02,D,Bharat Heavy Electricals Ord Shs,11.333339,11.333339,11.333339,11.333339,2999.998525,1
1995-01-03,D,Bharat Heavy Electricals Ord Shs,10.666672,10.666672,10.666672,10.666672,1499.999262,1
1995-01-09,D,Bharat Heavy Electricals Ord Shs,10.683339,10.683339,10.666672,10.666672,4499.997787,0
1995-01-12,D,Bharat Heavy Electricals Ord Shs,10.333338,10.333338,10.333338,10.333338,7499.996312,1
1995-01-17,D,Bharat Heavy Electricals Ord Shs,10.333338,10.333338,10.266672,10.266672,10499.994837,0
1995-01-19,D,Bharat Heavy Electricals Ord Shs,10.333338,10.333338,10.333338,10.333338,22499.988936,1
1995-01-23,D,Bharat Heavy Electricals Ord Shs,10.166672,10.330005,9.833338,9.833338,5999.99705,0
1995-01-24,D,Bharat Heavy Electricals Ord Shs,9.800005,10.000005,9.800005,10.000005,2999.998525,0
