Date,Interval,Name,Open,High,Low,Close,Volume,Circuit
1995-01-25,D,Kansai Nerolac Paints Ord Shs,2.315623,2.444269,2.315623,2.444269,80539.021062,0
1995-01-31,D,Kansai Nerolac Paints Ord Shs,2.637237,2.637237,2.637237,2.637237,3835.191479,1
1995-02-02,D,Kansai Nerolac Paints Ord Shs,2.572914,2.572914,2.572914,2.572914,7670.382958,1
1995-02-03,D,Kansai Nerolac Paints Ord Shs,2.637237,2.637237,2.572914,2.637237,191759.573957,1
1995-02-06,D,Kansai Nerolac Paints Ord Shs,2.637237,2.637237,2.637237,2.637237,487069.317851,1
1995-02-07,D,Kansai Nerolac Paints Ord Shs,2.611508,2.637237,2.611508,2.637237,26846.340354,0
1995-02-08,D,Kansai Nerolac Paints Ord Shs,2.765883,2.765883,2.765883,2.765883,3835.191479,1
1995-02-10,D,Kansai Nerolac Paints Ord Shs,2.830206,2.830206,2.830206,2.830206,30681.531833,1
1995-02-13,D,Kansai Nerolac Paints Ord Shs,2.830206,2.830206,2.830206,2.830206,34516.723312,1
1995-02-14,D,Kansai Nerolac Paints Ord Shs,2.765883,2.862367,2.765883,2.862367,26846.340354,0
1995-02-15,D,Kansai Nerolac Paints Ord Shs,2.830206,2.84307,2.830206,2.84307,42187.106271,0
1995-02-16,D,Kansai Nerolac Paints Ord Shs,2.830206,2.830206,2.830206,2.830206,3835.191479,1
1995-02-17,D,Kansai Nerolac Paints Ord Shs,2.830206,2.830206,2.830206,2.830206,57527.872187,1
1995-02-20,D,Kansai Nerolac Paints Ord Shs,2.765883,2.830206,2.765883,2.830206,34516.723312,0
1995-02-21,D,Kansai Nerolac Paints Ord Shs,2.84307,2.84307,2.70156,2.70156,72868.638104,0
1995-02-23,D,Kansai Nerolac Paints Ord Shs,2.508591,2.508591,2.508591,2.508591,7670.382958,1
1995-03-02,D,Kansai Nerolac Paints Ord Shs,2.573558,2.66361,2.573558,2.66361,30681.531833,0
1995-03-06,D,Kansai Nerolac Paints Ord Shs,2.637237,2.637237,2.637237,2.637237,7670.382958,1
1995-03-07,D,Kansai Nerolac Paints Ord Shs,2.637237,2.637237,2.637237,2.637237,7670.382958,1
1995-03-09,D,Kansai Nerolac Paints Ord Shs,2.637237,2.637237,2.637237,2.637237,7670.382958,1
1995-03-13,D,Kansai Nerolac Paints Ord Shs,2.637237,2.637237,2.637237,2.637237,26846.340354,1
1995-03-14,D,Kansai Nerolac Paints Ord Shs,2.637237,2.637237,2.637237,2.637237,3835.191479,1
1995-03-15,D,Kansai Nerolac Paints Ord Shs,2.765883,2.765883,2.765883,2.765883,7670.382958,1
1995-03-16,D,Kansai Nerolac Paints Ord Shs,2.637237,2.70156,2.637237,2.70156,15340.765917,0
